c01573_GL_R1_G..	antismash	antibacterial	Terpene	GL_R1_GL5_UP_1_G2.2.1
sequence_id	detector	product_activity	product_class	bin
c00239_GL_R1_G..	deepbgc	antibacterial	Saccharide	GL_R1_GL5_UP_1_G26
c00239_GL_R1_G..	antismash	antibacterial	Saccharide	GL_R1_GL5_UP_1_G26
c00857_GL_R1_G..	deepbgc	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_G26
c00857_GL_R1_G..	antismash	antibacterial	Saccharide	GL_R1_GL5_UP_1_G26
sequence_id	detector	product_activity	product_class	bin
c00519_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_L1.8.1.1_sub
c00519_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_L1.8.1.1_sub
c00685_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
c00685_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
c00714_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_L1.8.1.1_sub
c00714_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_L1.8.1.1_sub
c00716_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_L1.8.1.1_sub
c00857_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_L1.8.1.1_sub
c00857_GL_R1_G..	antismash	antibacterial	Polyketide	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01259_GL_R1_G..	deepbgc	antibacterial	NRP-Polyketide	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01259_GL_R1_G..	antismash	antibacterial	NRP-Polyketide	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01475_GL_R1_G..	deepbgc	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01475_GL_R1_G..	antismash	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01621_GL_R1_G..	deepbgc	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
c01621_GL_R1_G..	antismash	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.1.1_sub
sequence_id	detector	product_activity	product_class	bin
c00236_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_L1.8.2
c00236_GL_R1_G..	antismash	antibacterial	Polyketide	GL_R1_GL5_UP_1_L1.8.2
c00478_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_L1.8.2
c00478_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_L1.8.2
c00599_GL_R1_G..	deepbgc		Other	GL_R1_GL5_UP_1_L1.8.2
c00599_GL_R1_G..	antismash		Other	GL_R1_GL5_UP_1_L1.8.2
c00637_GL_R1_G..	deepbgc	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.2
c00637_GL_R1_G..	antismash	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.2
c00771_GL_R1_G..	deepbgc		NRP	GL_R1_GL5_UP_1_L1.8.2
c00771_GL_R1_G..	antismash		NRP	GL_R1_GL5_UP_1_L1.8.2
c00787_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_L1.8.2
c00787_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_L1.8.2
c01069_GL_R1_G..	deepbgc	antibacterial	Terpene	GL_R1_GL5_UP_1_L1.8.2
c01069_GL_R1_G..	antismash	antibacterial	Terpene	GL_R1_GL5_UP_1_L1.8.2
c01284_GL_R1_G..	deepbgc	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.2
c01284_GL_R1_G..	antismash	inhibitor	NRP	GL_R1_GL5_UP_1_L1.8.2
c01314_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_L1.8.2
c01314_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_L1.8.2
sequence_id	detector	product_activity	product_class	bin
c00424_GL_R1_G..	deepbgc	antibacterial	NA	GL_R1_GL5_UP_1_L2.1.4
c00424_GL_R1_G..	antismash	antibacterial	NA	GL_R1_GL5_UP_1_L2.1.4
c00655_GL_R1_G..	deepbgc		NA	GL_R1_GL5_UP_1_L2.1.4
c00655_GL_R1_G..	antismash		NA	GL_R1_GL5_UP_1_L2.1.4
sequence_id	detector	product_activity	product_class	bin
c00001_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00001_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00020_GL_R1_G..	deepbgc	cytotoxic	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00020_GL_R1_G..	antismash			GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00034_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00034_GL_R1_G..	deepbgc	antibacterial	Other	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00034_GL_R1_G..	antismash	antibacterial	Other	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00054_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00054_GL_R1_G..	antismash			GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00058_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00058_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00060_GL_R1_G..	deepbgc		Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00060_GL_R1_G..	antismash		Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00068_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00068_GL_R1_G..	antismash			GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00084_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00125_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00125_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00125_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00125_GL_R1_G..	antismash	antibacterial	RiPP	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00160_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00160_GL_R1_G..	antismash	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00227_GL_R1_G..	deepbgc		NRP-Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00227_GL_R1_G..	antismash		NRP-Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00298_GL_R1_G..	deepbgc		NRP	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00298_GL_R1_G..	antismash		NRP	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00305_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00305_GL_R1_G..	antismash	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00358_GL_R1_G..	deepbgc	antibacterial	NRP-Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
c00358_GL_R1_G..	antismash	antibacterial	NRP-Polyketide	GL_R1_GL5_UP_1_maxbin_res.004.fasta
sequence_id	detector	product_activity	product_class	bin
c00125_GL_R1_G..	deepbgc	antibacterial	NA	GL_R1_GL5_UP_1_maxbin_res.005.fasta_sub
c00125_GL_R1_G..	antismash	antibacterial	NA	GL_R1_GL5_UP_1_maxbin_res.005.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00134_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00134_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00208_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00208_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00337_GL_R1_G..	deepbgc	inhibitor	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00337_GL_R1_G..	antismash	inhibitor	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00688_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00688_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00977_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
c00977_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.006.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00056_GL_R1_G..	deepbgc		NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00056_GL_R1_G..	antismash		NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00070_GL_R1_G..	deepbgc	cytotoxic	NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00070_GL_R1_G..	antismash	cytotoxic	NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00119_GL_R1_G..	deepbgc		NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00119_GL_R1_G..	antismash		NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
c00138_GL_R1_G..	antismash	antibacterial	NA	GL_R1_GL5_UP_1_maxbin_res.012.fasta
sequence_id	detector	product_activity	product_class	bin
c00339_GL_R1_G..	deepbgc	antibacterial	RiPP	GL_R1_GL5_UP_1_maxbin_res.024.fasta_sub
c00339_GL_R1_G..	antismash	antibacterial	RiPP	GL_R1_GL5_UP_1_maxbin_res.024.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00143_GL_R1_G..	deepbgc		Terpene	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00143_GL_R1_G..	antismash		Terpene	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00669_GL_R1_G..	deepbgc	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00669_GL_R1_G..	antismash	antibacterial	Polyketide	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00771_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00771_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00847_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
c00847_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.028.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00755_GL_R1_G..	deepbgc	antibacterial	Terpene	GL_R1_GL5_UP_1_maxbin_res.035.fasta_sub
c00755_GL_R1_G..	antismash	antibacterial	Terpene	GL_R1_GL5_UP_1_maxbin_res.035.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00422_GL_R1_G..	deepbgc	antibacterial	Terpene	GL_R1_GL5_UP_1_maxbin_res.037.fasta
c00422_GL_R1_G..	antismash	antibacterial	Terpene	GL_R1_GL5_UP_1_maxbin_res.037.fasta
sequence_id	detector	product_activity	product_class	bin
c00350_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c00350_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c00365_GL_R1_G..	deepbgc		Terpene	GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c00365_GL_R1_G..	antismash		Terpene	GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c01307_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c01307_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c01616_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
c01616_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.043.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00362_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c00362_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c00490_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c00490_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c01135_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c01135_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c01635_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c01635_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c04044_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c04044_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c04662_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c04662_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c05435_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c05435_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c05450_GL_R1_G..	deepbgc	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
c05450_GL_R1_G..	antismash	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_maxbin_res.048.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00233_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.055.fasta_sub
c00233_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.055.fasta_sub
c00452_GL_R1_G..	deepbgc	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_maxbin_res.055.fasta_sub
c00452_GL_R1_G..	antismash	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_maxbin_res.055.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00222_GL_R1_G..	deepbgc	antibacterial	RiPP	GL_R1_GL5_UP_1_maxbin_res.106.fasta_sub
c00222_GL_R1_G..	antismash	antibacterial	RiPP	GL_R1_GL5_UP_1_maxbin_res.106.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00196_GL_R1_G..	deepbgc		Polyketide	GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
c00196_GL_R1_G..	antismash		Polyketide	GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
c00207_GL_R1_G..	deepbgc	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
c00207_GL_R1_G..	antismash	antibacterial	NRP	GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
c00995_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
c00995_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_maxbin_res.114.fasta_sub
sequence_id	detector	product_activity	product_class	bin
c00852_GL_R1_G..	deepbgc	antibacterial	NA	GL_R1_GL5_UP_1_O12
c00852_GL_R1_G..	antismash	antibacterial	NA	GL_R1_GL5_UP_1_O12
sequence_id	detector	product_activity	product_class	bin
c00529_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_O3.2.7
c00529_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_O3.2.7
c00775_GL_R1_G..	deepbgc	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_O3.2.7
c00775_GL_R1_G..	antismash	antibacterial	Saccharide-Terpene	GL_R1_GL5_UP_1_O3.2.7
c01204_GL_R1_G..	deepbgc	antibacterial	Terpene	GL_R1_GL5_UP_1_O3.2.7
c01204_GL_R1_G..	antismash	antibacterial	Terpene	GL_R1_GL5_UP_1_O3.2.7
c01490_GL_R1_G..	deepbgc	antibacterial		GL_R1_GL5_UP_1_O3.2.7
c01490_GL_R1_G..	antismash	antibacterial		GL_R1_GL5_UP_1_O3.2.7
sequence_id	detector	product_activity	product_class	bin
c00090_GL_R20_..	antismash	antibacterial	Other	GL_R20_GL16_DN_1_C10.1.6_sub
c00285_GL_R20_..	deepbgc	antibacterial	Terpene	GL_R20_GL16_DN_1_C10.1.6_sub
c00285_GL_R20_..	antismash	antibacterial	Terpene	GL_R20_GL16_DN_1_C10.1.6_sub
c00321_GL_R20_..	deepbgc		Terpene	GL_R20_GL16_DN_1_C10.1.6_sub
c00321_GL_R20_..	antismash		Terpene	GL_R20_GL16_DN_1_C10.1.6_sub
c00400_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_C10.1.6_sub
c00400_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_C10.1.6_sub
c00443_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_C10.1.6_sub
c00443_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_C10.1.6_sub
c00507_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_C10.1.6_sub
c00507_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_C10.1.6_sub
sequence_id	detector	product_activity	product_class	bin
c00736_GL_R20_..	deepbgc	NA	Terpene	GL_R20_GL16_DN_1_C28.1.1.2
c00736_GL_R20_..	antismash	NA	Terpene	GL_R20_GL16_DN_1_C28.1.1.2
c00929_GL_R20_..	deepbgc	NA		GL_R20_GL16_DN_1_C28.1.1.2
c00929_GL_R20_..	antismash	NA		GL_R20_GL16_DN_1_C28.1.1.2
sequence_id	detector	product_activity	product_class	bin
c00132_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00132_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00659_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00659_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00675_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00675_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00696_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C33
c00696_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C33
sequence_id	detector	product_activity	product_class	bin
c00182_GL_R20_..	antismash	NA	NA	GL_R20_GL16_DN_1_C3_sub
sequence_id	detector	product_activity	product_class	bin
c00199_GL_R20_..	deepbgc	antibacterial	Saccharide-Terpene	GL_R20_GL16_DN_1_C7.1.1_sub
c00199_GL_R20_..	antismash	antibacterial	Saccharide-Terpene	GL_R20_GL16_DN_1_C7.1.1_sub
c00243_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_C7.1.1_sub
c00243_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_C7.1.1_sub
sequence_id	detector	product_activity	product_class	bin
c00149_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_C7.1.2.1
sequence_id	detector	product_activity	product_class	bin
c00052_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C7.1.2.3_sub
c00052_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C7.1.2.3_sub
c00138_GL_R20_..	deepbgc	antibacterial	NA	GL_R20_GL16_DN_1_C7.1.2.3_sub
c00138_GL_R20_..	antismash	antibacterial	NA	GL_R20_GL16_DN_1_C7.1.2.3_sub
sequence_id	detector	product_activity	product_class	bin
c00229_GL_R20_..	deepbgc			GL_R20_GL16_DN_1_C9.1.1.2.2
c00229_GL_R20_..	antismash			GL_R20_GL16_DN_1_C9.1.1.2.2
c00384_GL_R20_..	deepbgc	antibacterial	RiPP	GL_R20_GL16_DN_1_C9.1.1.2.2
c00384_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_C9.1.1.2.2
sequence_id	detector	product_activity	product_class	bin
c00133_GL_R20_..	deepbgc			GL_R20_GL16_DN_1_G10.1.4.1
c00133_GL_R20_..	antismash			GL_R20_GL16_DN_1_G10.1.4.1
c00174_GL_R20_..	deepbgc		Terpene	GL_R20_GL16_DN_1_G10.1.4.1
c00174_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G10.1.4.1
c00174_GL_R20_..	antismash		Saccharide-Terpene	GL_R20_GL16_DN_1_G10.1.4.1
sequence_id	detector	product_activity	product_class	bin
c00069_GL_R20_..	deepbgc		Terpene	GL_R20_GL16_DN_1_G22
c00069_GL_R20_..	antismash		Terpene	GL_R20_GL16_DN_1_G22
c00083_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G22
c00083_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G22
c00164_GL_R20_..	deepbgc			GL_R20_GL16_DN_1_G22
c00164_GL_R20_..	antismash			GL_R20_GL16_DN_1_G22
c00165_GL_R20_..	deepbgc	inhibitor		GL_R20_GL16_DN_1_G22
c00165_GL_R20_..	antismash	inhibitor		GL_R20_GL16_DN_1_G22
c00389_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G22
c00389_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G22
c00640_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G22
c00640_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G22
c00726_GL_R20_..	antismash			GL_R20_GL16_DN_1_G22
sequence_id	detector	product_activity	product_class	bin
c00112_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_G27
c00298_GL_R20_..	deepbgc	antibacterial	Other	GL_R20_GL16_DN_1_G27
c00298_GL_R20_..	antismash	antibacterial	Other	GL_R20_GL16_DN_1_G27
c00305_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G27
c00305_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G27
c00318_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00318_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00368_GL_R20_..	deepbgc	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00368_GL_R20_..	antismash	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00377_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00377_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00408_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G27
c00408_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G27
c00417_GL_R20_..	deepbgc	antibacterial	Terpene	GL_R20_GL16_DN_1_G27
c00417_GL_R20_..	antismash	antibacterial	Terpene	GL_R20_GL16_DN_1_G27
c00472_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00472_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00502_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00502_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00521_GL_R20_..	deepbgc	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00521_GL_R20_..	antismash	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00532_GL_R20_..	deepbgc			GL_R20_GL16_DN_1_G27
c00532_GL_R20_..	antismash			GL_R20_GL16_DN_1_G27
c00539_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00539_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00585_GL_R20_..	deepbgc	antibacterial	RiPP	GL_R20_GL16_DN_1_G27
c00585_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_G27
c00627_GL_R20_..	deepbgc	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00627_GL_R20_..	antismash	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00638_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00638_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00727_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_G27
c00727_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_G27
c00771_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00771_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00776_GL_R20_..	deepbgc		NRP-Polyketide	GL_R20_GL16_DN_1_G27
c00776_GL_R20_..	antismash		NRP-Polyketide	GL_R20_GL16_DN_1_G27
c00821_GL_R20_..	deepbgc	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00821_GL_R20_..	antismash	antibacterial	NRP	GL_R20_GL16_DN_1_G27
c00833_GL_R20_..	deepbgc		NRP	GL_R20_GL16_DN_1_G27
c00833_GL_R20_..	antismash		NRP	GL_R20_GL16_DN_1_G27
c00904_GL_R20_..	deepbgc	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
c00904_GL_R20_..	antismash	antibacterial	Polyketide	GL_R20_GL16_DN_1_G27
sequence_id	detector	product_activity	product_class	bin
c00141_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_L24_sub
c00141_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_L24_sub
c00179_GL_R20_..	deepbgc		Terpene	GL_R20_GL16_DN_1_L24_sub
c00179_GL_R20_..	antismash		Terpene	GL_R20_GL16_DN_1_L24_sub
c00263_GL_R20_..	deepbgc	antibacterial	RiPP	GL_R20_GL16_DN_1_L24_sub
c00263_GL_R20_..	antismash	antibacterial	RiPP	GL_R20_GL16_DN_1_L24_sub
c00319_GL_R20_..	deepbgc	antibacterial	Terpene	GL_R20_GL16_DN_1_L24_sub
c00319_GL_R20_..	antismash	antibacterial	Terpene	GL_R20_GL16_DN_1_L24_sub
c00439_GL_R20_..	deepbgc	antibacterial		GL_R20_GL16_DN_1_L24_sub
c00439_GL_R20_..	antismash	antibacterial		GL_R20_GL16_DN_1_L24_sub
sequence_id	detector	product_activity	product_class	bin
c00235_GL_R20_..	deepbgc		Terpene	GL_R20_GL16_DN_1_maxbin_res.004.fasta
c00235_GL_R20_..	antismash		Terpene	GL_R20_GL16_DN_1_maxbin_res.004.fasta
c00562_GL_R20_..	deepbgc	antibacterial	Saccharide-Terpene	GL_R20_GL16_DN_1_maxbin_res.004.fasta
c00562_GL_R20_..	antismash	antibacterial	Saccharide-Terpene	GL_R20_GL16_DN_1_maxbin_res.004.fasta
sequence_id	detector	product_activity	product_class	bin
